# blastn
# Iteration: 0
# Query: test_query1
# RID: FUZS0YHV016
# Database: genomic/Viruses/Betacoronavirus
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 100 hits found
test_query1	MT683386.1	100.000	77	0	0	1	77	29553	29629	1.13e-33	143
test_query1	MT683387.1	100.000	77	0	0	1	77	29548	29624	1.13e-33	143
test_query1	MT683388.1	100.000	77	0	0	1	77	29555	29631	1.13e-33	143
test_query1	MT683389.1	100.000	77	0	0	1	77	29537	29613	1.13e-33	143
test_query1	MT683390.1	100.000	77	0	0	1	77	29368	29444	1.13e-33	143
test_query1	MT683391.1	100.000	77	0	0	1	77	29302	29378	1.13e-33	143
test_query1	MT683392.1	100.000	77	0	0	1	77	29552	29628	1.13e-33	143
test_query1	MT683393.1	100.000	77	0	0	1	77	29552	29628	1.13e-33	143
test_query1	MT683394.1	100.000	77	0	0	1	77	29510	29586	1.13e-33	143
test_query1	MT683395.1	100.000	77	0	0	1	77	29498	29574	1.13e-33	143
test_query1	MT683396.1	100.000	77	0	0	1	77	29364	29440	1.13e-33	143
test_query1	MT683397.1	100.000	77	0	0	1	77	29497	29573	1.13e-33	143
test_query1	MT683398.1	100.000	77	0	0	1	77	29357	29433	1.13e-33	143
test_query1	MT683399.1	100.000	77	0	0	1	77	29512	29588	1.13e-33	143
test_query1	MT683400.1	100.000	77	0	0	1	77	29364	29440	1.13e-33	143
test_query1	MT683401.1	100.000	77	0	0	1	77	29368	29444	1.13e-33	143
test_query1	MT683402.1	100.000	77	0	0	1	77	29530	29606	1.13e-33	143
test_query1	MT683403.1	100.000	77	0	0	1	77	29553	29629	1.13e-33	143
test_query1	MT683404.1	100.000	77	0	0	1	77	29503	29579	1.13e-33	143
test_query1	MT683405.1	100.000	77	0	0	1	77	29549	29625	1.13e-33	143
test_query1	MT683406.1	100.000	77	0	0	1	77	29553	29629	1.13e-33	143
test_query1	MT683407.1	100.000	77	0	0	1	77	29532	29608	1.13e-33	143
test_query1	MT683408.1	100.000	77	0	0	1	77	29546	29622	1.13e-33	143
test_query1	MT683409.1	100.000	77	0	0	1	77	29510	29586	1.13e-33	143
test_query1	MT683410.1	100.000	77	0	0	1	77	29411	29487	1.13e-33	143
test_query1	MT683411.1	100.000	77	0	0	1	77	29559	29635	1.13e-33	143
test_query1	MT683412.1	100.000	77	0	0	1	77	29524	29600	1.13e-33	143
test_query1	MT683413.1	100.000	77	0	0	1	77	29544	29620	1.13e-33	143
test_query1	MT683414.1	100.000	77	0	0	1	77	29377	29453	1.13e-33	143
test_query1	MT683415.1	100.000	77	0	0	1	77	29377	29453	1.13e-33	143
test_query1	MT683416.1	100.000	77	0	0	1	77	29524	29600	1.13e-33	143
test_query1	MT683417.1	100.000	77	0	0	1	77	29533	29609	1.13e-33	143
test_query1	MT683418.1	100.000	77	0	0	1	77	29539	29615	1.13e-33	143
test_query1	MT682732.1	100.000	77	0	0	1	77	29546	29622	1.13e-33	143
test_query1	MT624728.1	100.000	77	0	0	1	77	29534	29610	1.13e-33	143
test_query1	MT624733.1	100.000	77	0	0	1	77	29535	29611	1.13e-33	143
test_query1	MT627389.1	100.000	77	0	0	1	77	29559	29635	1.13e-33	143
test_query1	MT627390.1	100.000	77	0	0	1	77	29551	29627	1.13e-33	143
test_query1	MT627391.1	100.000	77	0	0	1	77	29559	29635	1.13e-33	143
test_query1	MT627392.1	100.000	77	0	0	1	77	29535	29611	1.13e-33	143
test_query1	MT627393.1	100.000	77	0	0	1	77	29535	29611	1.13e-33	143
test_query1	MT627394.1	100.000	77	0	0	1	77	29535	29611	1.13e-33	143
test_query1	MT627395.1	100.000	77	0	0	1	77	29556	29632	1.13e-33	143
test_query1	MT627396.1	100.000	77	0	0	1	77	29557	29633	1.13e-33	143
test_query1	MT627404.1	100.000	77	0	0	1	77	29534	29610	1.13e-33	143
test_query1	MT627405.1	100.000	77	0	0	1	77	29557	29633	1.13e-33	143
test_query1	MT627406.1	100.000	77	0	0	1	77	29559	29635	1.13e-33	143
test_query1	MT680217.1	100.000	77	0	0	1	77	29559	29635	1.13e-33	143
test_query1	MT680218.1	100.000	77	0	0	1	77	29515	29591	1.13e-33	143
test_query1	MT680219.1	100.000	77	0	0	1	77	29549	29625	1.13e-33	143
test_query1	MT680220.1	100.000	77	0	0	1	77	29554	29630	1.13e-33	143
test_query1	MT680221.1	100.000	77	0	0	1	77	29521	29597	1.13e-33	143
test_query1	MT680222.1	100.000	77	0	0	1	77	29521	29597	1.13e-33	143
test_query1	MT680223.1	100.000	77	0	0	1	77	29524	29600	1.13e-33	143
test_query1	MT680224.1	100.000	77	0	0	1	77	29557	29633	1.13e-33	143
test_query1	MT680225.1	100.000	77	0	0	1	77	29543	29619	1.13e-33	143
test_query1	MT680226.1	100.000	77	0	0	1	77	29548	29624	1.13e-33	143
test_query1	MT680227.1	100.000	77	0	0	1	77	29523	29599	1.13e-33	143
test_query1	MT680228.1	100.000	77	0	0	1	77	29547	29623	1.13e-33	143
test_query1	MT680229.1	100.000	77	0	0	1	77	29556	29632	1.13e-33	143
test_query1	MT680230.1	100.000	77	0	0	1	77	29521	29597	1.13e-33	143
test_query1	MT680231.1	100.000	77	0	0	1	77	29557	29633	1.13e-33	143
test_query1	MT680232.1	100.000	77	0	0	1	77	29555	29631	1.13e-33	143
test_query1	MT680233.1	100.000	77	0	0	1	77	29555	29631	1.13e-33	143
test_query1	MT680234.1	100.000	77	0	0	1	77	29523	29599	1.13e-33	143
test_query1	MT680235.1	100.000	77	0	0	1	77	29556	29632	1.13e-33	143
test_query1	MT680236.1	100.000	77	0	0	1	77	29553	29629	1.13e-33	143
test_query1	MT680237.1	100.000	77	0	0	1	77	29549	29625	1.13e-33	143
test_query1	MT680238.1	100.000	77	0	0	1	77	29547	29623	1.13e-33	143
test_query1	MT680239.1	100.000	77	0	0	1	77	29559	29635	1.13e-33	143
test_query1	MT680240.1	100.000	77	0	0	1	77	29555	29631	1.13e-33	143
test_query1	MT680241.1	100.000	77	0	0	1	77	29555	29631	1.13e-33	143
test_query1	MT680242.1	100.000	77	0	0	1	77	29529	29605	1.13e-33	143
test_query1	MT679155.1	100.000	77	0	0	1	77	29524	29600	1.13e-33	143
test_query1	MT679156.1	100.000	77	0	0	1	77	29542	29618	1.13e-33	143
test_query1	MT679157.1	100.000	77	0	0	1	77	29529	29605	1.13e-33	143
test_query1	MT679158.1	100.000	77	0	0	1	77	29521	29597	1.13e-33	143
test_query1	MT679159.1	100.000	77	0	0	1	77	29556	29632	1.13e-33	143
test_query1	MT679160.1	100.000	77	0	0	1	77	29559	29635	1.13e-33	143
test_query1	MT679161.1	100.000	77	0	0	1	77	29557	29633	1.13e-33	143
test_query1	MT679162.1	100.000	77	0	0	1	77	29556	29632	1.13e-33	143
test_query1	MT679163.1	100.000	77	0	0	1	77	29557	29633	1.13e-33	143
test_query1	MT679164.1	100.000	77	0	0	1	77	29557	29633	1.13e-33	143
test_query1	MT679165.1	100.000	77	0	0	1	77	29523	29599	1.13e-33	143
test_query1	MT679166.1	100.000	77	0	0	1	77	29521	29597	1.13e-33	143
test_query1	MT679167.1	100.000	77	0	0	1	77	29535	29611	1.13e-33	143
test_query1	MT679168.1	100.000	77	0	0	1	77	29523	29599	1.13e-33	143
test_query1	MT679169.1	100.000	77	0	0	1	77	29555	29631	1.13e-33	143
test_query1	MT679170.1	100.000	77	0	0	1	77	29557	29633	1.13e-33	143
test_query1	MT679171.1	100.000	77	0	0	1	77	29522	29598	1.13e-33	143
test_query1	MT679172.1	100.000	77	0	0	1	77	29523	29599	1.13e-33	143
test_query1	MT679173.1	100.000	77	0	0	1	77	29542	29618	1.13e-33	143
test_query1	MT679174.1	100.000	77	0	0	1	77	29555	29631	1.13e-33	143
test_query1	MT679175.1	100.000	77	0	0	1	77	29542	29618	1.13e-33	143
test_query1	MT679176.1	100.000	77	0	0	1	77	29555	29631	1.13e-33	143
test_query1	MT679177.1	100.000	77	0	0	1	77	29548	29624	1.13e-33	143
test_query1	MT679178.1	100.000	77	0	0	1	77	29521	29597	1.13e-33	143
test_query1	MT679179.1	100.000	77	0	0	1	77	29550	29626	1.13e-33	143
test_query1	MT679180.1	100.000	77	0	0	1	77	29559	29635	1.13e-33	143
test_query1	MT679181.1	100.000	77	0	0	1	77	29544	29620	1.13e-33	143
# blastn
# Iteration: 0
# Query: test_query2
# RID: FUZS0YHV016
# Database: genomic/Viruses/Betacoronavirus
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 200 hits found
test_query2	MT683386.1	100.000	56	0	0	16	71	29555	29610	1.00e-21	104
test_query2	MT683386.1	95.918	49	2	0	72	120	28401	28449	1.69e-14	80.5
test_query2	MT683387.1	100.000	56	0	0	16	71	29550	29605	1.00e-21	104
test_query2	MT683387.1	95.918	49	2	0	72	120	28396	28444	1.69e-14	80.5
test_query2	MT683388.1	100.000	56	0	0	16	71	29557	29612	1.00e-21	104
test_query2	MT683388.1	95.918	49	2	0	72	120	28403	28451	1.69e-14	80.5
test_query2	MT683389.1	100.000	56	0	0	16	71	29539	29594	1.00e-21	104
test_query2	MT683389.1	95.918	49	2	0	72	120	28385	28433	1.69e-14	80.5
test_query2	MT683390.1	100.000	56	0	0	16	71	29370	29425	1.00e-21	104
test_query2	MT683390.1	95.918	49	2	0	72	120	28216	28264	1.69e-14	80.5
test_query2	MT683391.1	100.000	56	0	0	16	71	29304	29359	1.00e-21	104
test_query2	MT683391.1	95.918	49	2	0	72	120	28150	28198	1.69e-14	80.5
test_query2	MT683392.1	100.000	56	0	0	16	71	29554	29609	1.00e-21	104
test_query2	MT683392.1	95.918	49	2	0	72	120	28400	28448	1.69e-14	80.5
test_query2	MT683393.1	100.000	56	0	0	16	71	29554	29609	1.00e-21	104
test_query2	MT683393.1	95.918	49	2	0	72	120	28400	28448	1.69e-14	80.5
test_query2	MT683394.1	100.000	56	0	0	16	71	29512	29567	1.00e-21	104
test_query2	MT683394.1	95.918	49	2	0	72	120	28358	28406	1.69e-14	80.5
test_query2	MT683395.1	100.000	56	0	0	16	71	29500	29555	1.00e-21	104
test_query2	MT683395.1	95.918	49	2	0	72	120	28346	28394	1.69e-14	80.5
